alpha,beta_logM,residual_sd
0.25458009879990207,-0.17067141203818081,0.2864276348604712
0.2524072121378248,-0.16571794221567876,0.2884161530521914
0.2664393768621632,-0.17766400131990534,0.31104588563255614
0.19137618653545788,-0.15163880776879166,0.3004471365751953
0.2704848514566005,-0.1712088592365181,0.2932294137791337
0.12919048600090194,-0.1395810799757944,0.3057980955040557
0.22327130801190528,-0.16901726171946943,0.3131719096027423
0.23541099948973418,-0.1616963784191359,0.28786210566925174
0.24574913277299232,-0.15790900821584752,0.2916593793351385
0.22837461142030419,-0.1707052094310802,0.3137838914814106
0.3245733360288775,-0.19414010979430996,0.3345543330388636
0.2179495673595873,-0.1550573541693102,0.28980028212782577
0.17439162176335596,-0.15418622195127238,0.2987996773993431
0.29917428414668495,-0.17879830979996938,0.30862304898343634
0.23923801602277586,-0.1708418033679097,0.27263213314788826
0.18432642188417922,-0.15096529375776777,0.31061159812080624
