alpha,beta_logM,residual_sd
0.7544251007754975,-0.30371159629945244,0.3492803494240254
0.6973043323860549,-0.27891188877149226,0.3480397965883519
0.776241085267647,-0.29944530942555936,0.3204696341008444
0.7289690329544629,-0.28609025770492486,0.3217822470967837
0.7323442552230678,-0.2861451190592167,0.33950236029608355
0.6996581564296105,-0.27960049404044324,0.3598426150340075
0.6756179208216763,-0.2791335635254251,0.340805659070946
0.5921021954852166,-0.24953994778506547,0.3504567003709721
0.6278447948449898,-0.26489056388000287,0.3342613282417729
0.5848996628736971,-0.2558546723379857,0.32619376080469215
0.6437393250083315,-0.27906682369633823,0.310930498097667
0.7062995480346179,-0.2736675698400065,0.33850296419381737
0.7611826138617891,-0.30129405081152394,0.3442163678277911
0.7675011832677284,-0.3071790216479349,0.35433001026437827
0.7834768566975312,-0.29574770259304106,0.33771881123506925
0.7010204747990655,-0.2740426369318162,0.3326808293076308
0.6994953283321383,-0.27913669475216674,0.32200332454882613
0.6520490366869424,-0.2814064082419331,0.33110071816739045
0.610793877598318,-0.26054833861536775,0.31060594565603294
0.6152110962008729,-0.2582258852321971,0.34205454957103737
0.7470936816388194,-0.299866489310463,0.34269418046857547
0.8435639048782083,-0.3229616544424636,0.334303684568176
0.6296547810959308,-0.27585707741633486,0.33577940975729037
0.6015558908203618,-0.26570670693293175,0.3275110910299123
0.7139032502131457,-0.29934329653073766,0.3473358533007688
0.7200594418450623,-0.2843907851172161,0.36450838283754877
0.6028504210510114,-0.2706584952023611,0.3582827951475403
0.6165994260825653,-0.2517468174506417,0.3620324453407385
0.6768203075334156,-0.2783499518938368,0.3337814337976328
0.6707183705083689,-0.27575296418908934,0.3316428867870703
0.7710245524146204,-0.30519978780177376,0.3432802847510685
0.7057400287252301,-0.27807683099305314,0.34090688259767843
0.7767712999019499,-0.30737912244722115,0.3423856020181733
0.7214432206153749,-0.2885326243922626,0.3415673455739972
0.5886906132435394,-0.25422841166951193,0.33153769106764247
0.6841032902065929,-0.27664490204401104,0.3471849522105314
0.710480675831694,-0.29042489807882477,0.34432632741968666
0.6158057102220976,-0.2573322261367518,0.33433412536252427
0.6202312837639087,-0.26401205833771463,0.3119448455760891
0.6596123316213108,-0.2657639731130115,0.3492144511583358
0.6202155464995531,-0.26934519961015835,0.3334599748930578
0.779947937621849,-0.3092195551985326,0.33513362766384514
0.6680121610417536,-0.28011367277535576,0.3434232751698848
0.6657919329638876,-0.26997843281330175,0.3335228469617924
0.7285979940772058,-0.3014074978580833,0.34251044538902087
0.6271303994249622,-0.24989108066294427,0.35831496980813315
0.6025292684842737,-0.26230786775907905,0.33733028614201915
0.5976673892361266,-0.26851082933655684,0.33768897309745866
0.7704278822391938,-0.30653641223042494,0.30339750137425103
0.6276517064090412,-0.27761466901715137,0.333028725294721
0.6283032979921225,-0.27519058293088683,0.3446198958032348
0.6593248755434246,-0.27322745127817316,0.333394527205163
0.7280945597995372,-0.2858172100086995,0.32892578570365394
0.8023821757763681,-0.3047605603277027,0.34968080316698497
0.7172794677860462,-0.28928411272646004,0.324668456877232
0.6188423047040249,-0.2620806154156566,0.3673154999493866
0.7777595901221576,-0.30032545546377415,0.34904059486595995
0.7160690971269741,-0.2825912246566293,0.35552353276958526
0.7753179058441522,-0.29948459931362825,0.35050746831077484
0.6803376207180121,-0.2867030236059189,0.3312876907048476
0.7836519096756511,-0.3062006483914667,0.32743762456789816
0.6860465840784099,-0.27268429816923223,0.34121176313027024
0.6258647204066506,-0.2622876728105488,0.3538635995914101
0.7678136713777166,-0.3074703467628819,0.3300765713217853
0.5612562668981738,-0.24909062430229487,0.34167100401673217
0.6384992429900725,-0.26829935769458124,0.33527898443067544
0.6864097663333523,-0.2800130303906437,0.31657571090405145
0.7467400737469242,-0.2939847207123714,0.3375053920329761
0.7031269554981282,-0.28140502815634716,0.30255883913963877
0.60210611691318106,-0.2672619852298739,0.3298244775262871
0.6568163974613954,-0.2784329332148563,0.3437389126374839
0.7210241642626246,-0.29392945646566376,0.3371393858769215
0.8194738422587271,-0.31386079499734987,0.3443301472965927
0.7366983447167316,-0.3033977893572593,0.36789324698426223
0.6928102376787503,-0.2838243417254606,0.3439484090582663
0.6891622089485119,-0.2800212452764158,0.34648714220539645
0.6382957213390589,-0.26981599096454717,0.3499355026583146
0.8055257361904065,-0.3160936619947446,0.35440004632879096
0.7009221559270344,-0.28329550230310574,0.3281063283653692
